pc_t_s,esp_ts_us,dt_s,encoder_count,theta_counts,theta_rad,theta_dot_rad_s,position_steps,cart_vel_steps_s,command_speed_hz,applied_speed_hz,applied_acc,limit,fault,enabled,soft_limit,start,mode,stop_reason
0.734509,8684997,0.004996,4001,0,0.00000000,0.01735777,-199,200.160,-104.147,181.354,190000,0,0,1,0,1,balance,
0.734629,8690460,0.005463,4002,1,0.00078540,0.03631912,-198,183.050,-453.534,189.494,190000,0,0,1,0,1,balance,
0.734807,8694997,0.004537,4002,1,0.00078540,0.03087126,-199,-220.410,-420.847,-122.525,190000,0,0,1,0,1,balance,
0.735021,8700001,0.005004,4002,1,0.00078540,0.02624057,-199,0.000,-393.063,-122.525,190000,0,0,1,0,1,balance,
0.735200,8704997,0.004996,4002,1,0.00078540,0.02230448,-200,-200.160,-369.446,-122.525,190000,0,0,1,0,1,balance,
0.735375,8710001,0.005004,4002,1,0.00078540,0.01895881,-201,-199.840,-349.372,-122.525,190000,0,0,1,0,1,balance,
0.765010,8714997,0.004996,4002,1,0.00078540,0.01611499,-201,0.000,-332.309,-122.525,190000,0,0,1,0,1,balance,
0.765138,8721450,0.006453,4002,1,0.00078540,0.01369774,-202,-154.967,-317.806,-122.525,190000,0,0,1,0,1,balance,
0.765315,8726001,0.004551,4003,2,0.00157080,0.03752964,-203,-219.732,-696.417,-349.372,190000,0,0,1,0,1,balance,
0.765507,8730997,0.004996,4003,2,0.00157080,0.03190019,-205,-400.320,-662.640,-349.372,190000,0,0,1,0,1,balance,
0.765701,8736001,0.005004,4002,1,0.00078540,0.00357205,-207,-399.680,-257.052,-349.372,190000,0,0,1,0,1,balance,
0.765896,8740997,0.004996,4002,1,0.00078540,0.00303624,-209,-400.320,-253.837,-349.372,190000,0,0,1,0,1,balance,
0.795579,8746001,0.005004,4002,1,0.00078540,0.00258081,-210,-199.840,-251.104,-349.372,190000,0,0,1,0,1,balance,
0.795690,8751449,0.005448,4002,1,0.00078540,0.00219369,-212,-367.107,-248.782,-349.372,190000,0,0,1,0,1,balance,
0.795871,8756001,0.004552,4002,1,0.00078540,0.00186463,-214,-439.367,-246.807,-253.837,190000,0,0,1,0,1,balance,
0.796062,8760997,0.004996,4002,1,0.00078540,0.00158494,-215,-200.160,-245.129,-253.837,190000,0,0,1,0,1,balance,
